Observer ,SITE NAME,Date,Start Time,GPS waypoint,"Anth Edge, River, Interior, Both 100m",Anth Edge or Interior 100m,50m Anth or Interior,"50m Anth, Riparian, Interior, Both Anth and River",FocAl Age/Sex,Scan,Activity ,Dist to NN (m) with >10m,# NN within 5 m,lat,lon,Anth Distance,Raw River Distance
Amy Schreier,La Selva,20230611,1223,OHB7803,B,E,I,I,AF,9,R,3,3,10.433422,-84.004662,97.73278306,97.72797229
Amy Schreier,La Selva,20230611,1223,OHB7803,B,E,I,I,AF,10,R,6,0,10.433422,-84.004662,97.73278306,97.72797229
Amy Schreier,La Selva,20230611,1223,OHB7803,B,E,I,I,AF,11,R,7,0,10.433422,-84.004662,97.73278306,97.72797229
Amy Schreier,La Selva,20230611,1223,OHB7803,B,E,I,I,AF,12,R,7,0,10.433422,-84.004662,97.73278306,97.72797229
Amy Schreier,La Selva,20230611,1223,OHB7803,B,E,I,I,AF,13,R,7,0,10.433422,-84.004662,97.73278306,97.72797229
Amy Schreier,La Selva,20230611,1223,OHB7803,B,E,I,I,AF,14,R,7,0,10.433422,-84.004662,97.73278306,97.72797229
Amy Schreier,La Selva,20230611,1223,OHB7803,B,E,I,I,AF,15,R,7,0,10.433422,-84.004662,97.73278306,97.72797229
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,1,F,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,2,F,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,3,L,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,4,R,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,5,R,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,6,R,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,7,L,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,8,R,1,4,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,9,R,1,4,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,10,R,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,11,R,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,12,R,,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,13,R,1,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,14,R,1,,10.426123,-84.002164,154.9314707,154.94206
Reilly Miller,La Selva,20230611,1239,OHB3126,I,I,I,I,AF,15,R,1,,10.426123,-84.002164,154.9314707,154.94206
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,1,R,0.5,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,2,R,0.5,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,3,R,0.5,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,4,R,0.5,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,5,R,0.5,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,6,R,0.5,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,7,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,8,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,9,R,1,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,10,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,11,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,12,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,13,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,14,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Francesca Kaser,La Selva,20230611,1244,OHB1290,B,E,I,I,AF,15,R,0,2,10.43346,-84.0048,83.04956293,83.05716566
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,1,R,3,2,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,2,R,3,2,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,3,R,0.5,2,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,4,R,1,2,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,5,R,1,2,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,6,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,7,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,8,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,9,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,10,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,11,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,12,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,13,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,14,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Amy Schreier,La Selva,20230611,1309,OHB7804,I,I,I,I,AF,15,R,0.5,3,10.4334,-84.004626,101.4482741,101.4711132
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,1,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,2,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,3,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,4,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,5,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,6,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,7,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,8,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,9,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,10,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,11,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,12,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,13,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,14,R,,,10.426213,-84.002291,155.3795196,155.390753
Reilly Miller,La Selva,20230611,1312,OHB3127,I,I,I,I,AF,15,R,,,10.426213,-84.002291,155.3795196,155.390753
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,1,R,0.5,2,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,2,R,0.5,2,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,3,R,0.5,2,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,4,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,5,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,6,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,7,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,8,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,9,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,10,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,11,R,0.5,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,12,R,1,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,13,R,1,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,14,R,1,3,10.4334,-84.0046,104.2889264,104.3128118
Francesca Kaser,La Selva,20230611,1315,OHB1291,I,I,I,I,AM,15,R,0.5,2,10.4334,-84.0046,104.2889264,104.3128118
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,1,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,2,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,3,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,4,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,5,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,6,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,7,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,8,R,3,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,9,R,3,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,10,R,3,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,11,R,3,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,12,R,3,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,13,R,3,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,14,R,3,2,10.433424,-84.004638,100.3722478,100.3674502
Amy Schreier,La Selva,20230611,1341,OHB7805,I,I,I,I,AM,15,R,2,2,10.433424,-84.004638,100.3722478,100.3674502
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,1,R,0.5,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,2,OV,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,3,R,0.5,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,4,R,0.5,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,5,R,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,6,R,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,7,R,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,8,R,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,9,R,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,10,R,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,11,L,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,12,OV,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,13,OV,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,14,OV,,,10.426241,-84.002278,152.0957961,152.1070608
Reilly Miller,La Selva,20230611,1342,OHB3128,I,I,I,I,AF,15,OV,,,10.426241,-84.002278,152.0957961,152.1070608
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,1,R,0,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,2,R,0.5,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,3,R,0.5,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,4,R,0.5,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,5,R,0,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,6,R,0,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,7,R,0.5,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,8,R,0,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,9,R,0.5,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,10,R,0,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,11,R,,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,12,R,0.5,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,13,R,0,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,14,R,0,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1346,OHB1292,I,I,I,I,AF,15,R,0.5,2,10.43339,-84.0046,104.2088251,104.2313286
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,1,R,0,3,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,2,R,0.5,3,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,3,R,3,2,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,4,R,6,0,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,5,R,8,0,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,6,R,5,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,7,R,5,2,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,8,R,2,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,9,R,1,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,10,R,1,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,11,R,2,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,12,R,2,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,13,R,2,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,14,R,4,1,10.43336,-84.0046,103.9311364,103.9254221
Francesca Kaser,La Selva,20230611,1417,OHB1293,I,I,I,I,AF,15,F,2,1,10.43336,-84.0046,103.9311364,103.9254221
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,1,OV,,,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,2,OV,,,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,3,OV,,,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,4,OV,,,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,5,L,,,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,6,R,,0,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,7,R,,,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,8,R,,0,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,9,R,,0,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,10,R,3,2,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,11,R,3,,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,12,R,4,1,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,13,R,4,1,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,14,R,4,1,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1433,OHB3129,I,I,I,I,AM,15,R,4,1,10.42604,-84.002438,180.4074934,180.4187244
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,1,R,2,1,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,2,R,7,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,3,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,4,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,5,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,6,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,7,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,8,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,9,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,10,R,,0,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,11,L,,,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,12,OV,,,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,13,OV,,,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,14,OV,,,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230611,1504,OHB3130,I,I,I,I,AF,15,OV,,,10.426011,-84.00244,183.0102087,183.0213845
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,1,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,2,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,3,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,4,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,5,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,6,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,7,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,8,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,9,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,10,L,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,11,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,12,F,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,13,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,14,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Reilly Miller,La Selva,20230612,724,OHB3131,B,E,E,E,AM,15,R,,0,10.4318,-84.004252,3.101791239,90.65547211
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,1,R,6,0,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,2,R,3,5,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,3,R,4,2,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,4,R,3,2,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,5,R,4,1,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,6,R,4,1,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,7,R,6,0,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,8,R,,0,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,9,R,4,1,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,10,R,5,2,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,11,R,5,2,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,12,R,5,3,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,13,R,6,0,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,14,R,6,0,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,815,OHB1294,B,E,E,B,AM,15,R,6,0,10.43483,-84.006,15.35264098,44.29396397
Francesca Kaser,La Selva,20230612,852,OHB1295,B,E,E,B,AF,1,R,2,,10.4349,-84.006,22.60931509,49.88832807
Francesca Kaser,La Selva,20230612,852,OHB1295,B,E,E,B,AF,2,L,1,3,10.4349,-84.006,22.60931509,49.88832807
